"Path","CRC32","Size"
".\chararts\char_489_serum","[DIR]","~"
".\chararts\char_489_serum\BattleBack","[DIR]","~"
".\chararts\char_489_serum\BattleBack\char_489_serum","[DIR]","~"
".\chararts\char_489_serum\BattleBack\char_489_serum\char_489_serum.png","0x37386E70","73199"
".\chararts\char_489_serum\BattleFront","[DIR]","~"
".\chararts\char_489_serum\BattleFront\char_489_serum","[DIR]","~"
".\chararts\char_489_serum\BattleFront\char_489_serum\char_489_serum.png","0xB4128CC9","99363"
".\chararts\char_489_serum\Building","[DIR]","~"
".\chararts\char_489_serum\Building\build_char_489_serum","[DIR]","~"
".\chararts\char_489_serum\Building\build_char_489_serum\build_char_489_serum.png","0x5E0FDDFD","89617"
".\chararts\char_489_serum\char_489_serum_1.png","0x1A5212A2","999441"
".\chararts\char_489_serum\char_489_serum_2.png","0xC0547324","1849808"
".\chararts\char_491_humus","[DIR]","~"
".\chararts\char_491_humus\BattleBack","[DIR]","~"
".\chararts\char_491_humus\BattleBack\char_491_humus","[DIR]","~"
".\chararts\char_491_humus\BattleBack\char_491_humus\char_491_humus.png","0xFDDA4525","73618"
".\chararts\char_491_humus\BattleFront","[DIR]","~"
".\chararts\char_491_humus\BattleFront\char_491_humus","[DIR]","~"
".\chararts\char_491_humus\BattleFront\char_491_humus\char_491_humus.png","0x1306E3C0","81434"
".\chararts\char_491_humus\Building","[DIR]","~"
".\chararts\char_491_humus\Building\build_char_491_humus","[DIR]","~"
".\chararts\char_491_humus\Building\build_char_491_humus\build_char_491_humus.png","0x6D0AD73E","66086"
".\chararts\char_491_humus\char_491_humus_1.png","0x3A112F13","1526532"
".\chararts\char_491_humus\char_491_humus_1b.png","0xC2C190E4","432131"
".\chararts\char_492_quercu","[DIR]","~"
".\chararts\char_492_quercu\BattleBack","[DIR]","~"
".\chararts\char_492_quercu\BattleBack\char_492_quercu","[DIR]","~"
".\chararts\char_492_quercu\BattleBack\char_492_quercu\char_492_quercu.png","0x1F3F4E1A","85575"
".\chararts\char_492_quercu\BattleFront","[DIR]","~"
".\chararts\char_492_quercu\BattleFront\char_492_quercu","[DIR]","~"
".\chararts\char_492_quercu\BattleFront\char_492_quercu\char_492_quercu.png","0x3E31114D","102491"
".\chararts\char_492_quercu\Building","[DIR]","~"
".\chararts\char_492_quercu\Building\build_char_492_quercu","[DIR]","~"
".\chararts\char_492_quercu\Building\build_char_492_quercu\build_char_492_quercu.png","0x207C67A9","85063"
".\chararts\char_492_quercu\char_492_quercu_1.png","0xB2DBF251","1456097"
".\chararts\char_492_quercu\char_492_quercu_1b.png","0x3F2EEBE8","387360"
".\chararts\char_492_quercu\char_492_quercu_2.png","0x2471DD46","2611626"
".\chararts\char_492_quercu\char_492_quercu_2b.png","0xA10F4CB9","735516"
".\chararts\char_493_firwhl","[DIR]","~"
".\chararts\char_493_firwhl\BattleBack","[DIR]","~"
".\chararts\char_493_firwhl\BattleBack\char_493_firwhl","[DIR]","~"
".\chararts\char_493_firwhl\BattleBack\char_493_firwhl\char_493_firwhl.png","0x85EFA291","80693"
".\chararts\char_493_firwhl\BattleFront","[DIR]","~"
".\chararts\char_493_firwhl\BattleFront\char_493_firwhl","[DIR]","~"
".\chararts\char_493_firwhl\BattleFront\char_493_firwhl\char_493_firwhl.png","0x920EC3AA","90563"
".\chararts\char_493_firwhl\Building","[DIR]","~"
".\chararts\char_493_firwhl\Building\build_char_493_firwhl","[DIR]","~"
".\chararts\char_493_firwhl\Building\build_char_493_firwhl\build_char_493_firwhl.png","0xA65111C1","78969"
".\chararts\char_493_firwhl\char_493_firwhl_1.png","0x56310333","1334375"
".\chararts\char_493_firwhl\char_493_firwhl_1b.png","0x9B36C681","385929"
".\chararts\char_494_vendla","[DIR]","~"
".\chararts\char_494_vendla\BattleBack","[DIR]","~"
".\chararts\char_494_vendla\BattleBack\char_494_vendla","[DIR]","~"
".\chararts\char_494_vendla\BattleBack\char_494_vendla\char_494_vendla.png","0xB3F36C5A","94340"
".\chararts\char_494_vendla\BattleFront","[DIR]","~"
".\chararts\char_494_vendla\BattleFront\char_494_vendla","[DIR]","~"
".\chararts\char_494_vendla\BattleFront\char_494_vendla\char_494_vendla.png","0x873D4D78","119724"
".\chararts\char_494_vendla\Building","[DIR]","~"
".\chararts\char_494_vendla\Building\build_char_494_vendla","[DIR]","~"
".\chararts\char_494_vendla\Building\build_char_494_vendla\build_char_494_vendla.png","0xEE088EEE","119954"
".\chararts\char_496_wildmn","[DIR]","~"
".\chararts\char_496_wildmn\BattleBack","[DIR]","~"
".\chararts\char_496_wildmn\BattleBack\char_496_wildmn","[DIR]","~"
".\chararts\char_496_wildmn\BattleBack\char_496_wildmn\char_496_wildmn.png","0x1D376E99","101236"
".\chararts\char_496_wildmn\BattleFront","[DIR]","~"
".\chararts\char_496_wildmn\BattleFront\char_496_wildmn","[DIR]","~"
".\chararts\char_496_wildmn\BattleFront\char_496_wildmn\char_496_wildmn.png","0xBA41F748","115718"
".\chararts\char_496_wildmn\Building","[DIR]","~"
".\chararts\char_496_wildmn\Building\build_char_496_wildmn","[DIR]","~"
".\chararts\char_496_wildmn\Building\build_char_496_wildmn\build_char_496_wildmn.png","0xC3F0A6C9","94786"
".\chararts\char_496_wildmn\char_496_wildmn_1.png","0xF0785F99","1231813"
".\chararts\char_496_wildmn\char_496_wildmn_2.png","0x598FAD68","1650306"
".\chararts\char_497_ctable","[DIR]","~"
".\chararts\char_497_ctable\BattleBack","[DIR]","~"
".\chararts\char_497_ctable\BattleBack\char_497_ctable","[DIR]","~"
".\chararts\char_497_ctable\BattleBack\char_497_ctable\char_497_ctable.png","0x1ED09084","66743"
".\chararts\char_497_ctable\BattleFront","[DIR]","~"
".\chararts\char_497_ctable\BattleFront\char_497_ctable","[DIR]","~"
".\chararts\char_497_ctable\BattleFront\char_497_ctable\char_497_ctable.png","0x490169AB","86113"
".\chararts\char_497_ctable\Building","[DIR]","~"
".\chararts\char_497_ctable\Building\build_char_497_ctable","[DIR]","~"
".\chararts\char_497_ctable\Building\build_char_497_ctable\build_char_497_ctable.png","0x1EFBC4BE","83065"
".\chararts\char_497_ctable\char_497_ctable_1.png","0xFBC5DAF9","1113713"
".\chararts\char_497_ctable\char_497_ctable_1b.png","0xEF11EF85","308633"
".\chararts\char_497_ctable\char_497_ctable_2.png","0x8979C102","2628326"
".\chararts\char_497_ctable\char_497_ctable_2b.png","0x2509DC5B","719617"
".\chararts\char_498_inside","[DIR]","~"
".\chararts\char_498_inside\BattleBack","[DIR]","~"
".\chararts\char_498_inside\BattleBack\char_498_inside","[DIR]","~"
".\chararts\char_498_inside\BattleBack\char_498_inside\char_498_inside.png","0xF79B7749","54007"
".\chararts\char_498_inside\BattleFront","[DIR]","~"
".\chararts\char_498_inside\BattleFront\char_498_inside","[DIR]","~"
".\chararts\char_498_inside\BattleFront\char_498_inside\char_498_inside.png","0x55078B3D","68331"
".\chararts\char_498_inside\Building","[DIR]","~"
".\chararts\char_498_inside\Building\build_char_498_inside","[DIR]","~"
".\chararts\char_498_inside\Building\build_char_498_inside\build_char_498_inside.png","0xEC310C62","66741"
".\chararts\char_498_inside\char_498_inside_1.png","0xD7A3DAE9","847246"
".\chararts\char_498_inside\char_498_inside_1b.png","0xD7A0CDC9","244027"
".\chararts\char_498_inside\char_498_inside_2.png","0xC397F510","2468167"
".\chararts\char_498_inside\char_498_inside_2b.png","0x66410D4B","692051"
".\chararts\char_499_kaitou","[DIR]","~"
".\chararts\char_499_kaitou\BattleBack","[DIR]","~"
".\chararts\char_499_kaitou\BattleBack\char_499_kaitou","[DIR]","~"
".\chararts\char_499_kaitou\BattleBack\char_499_kaitou\char_499_kaitou.png","0x10FD7FDD","69947"
".\chararts\char_499_kaitou\BattleFront","[DIR]","~"
".\chararts\char_499_kaitou\BattleFront\char_499_kaitou","[DIR]","~"
".\chararts\char_499_kaitou\BattleFront\char_499_kaitou\char_499_kaitou.png","0x64724ED6","93773"
".\chararts\char_499_kaitou\Building","[DIR]","~"
".\chararts\char_499_kaitou\Building\build_char_499_kaitou","[DIR]","~"
".\chararts\char_499_kaitou\Building\build_char_499_kaitou\build_char_499_kaitou.png","0x86B390B6","81946"
".\chararts\char_500_noirc","[DIR]","~"
".\chararts\char_500_noirc\BattleBack","[DIR]","~"
".\chararts\char_500_noirc\BattleBack\char_500_noirc","[DIR]","~"
".\chararts\char_500_noirc\BattleBack\char_500_noirc\char_500_noirc.png","0x0A6D290F","39156"
".\chararts\char_500_noirc\BattleFront","[DIR]","~"
".\chararts\char_500_noirc\BattleFront\char_500_noirc","[DIR]","~"
".\chararts\char_500_noirc\BattleFront\char_500_noirc\char_500_noirc.png","0x13B243F2","51233"
".\chararts\char_500_noirc\Building","[DIR]","~"
".\chararts\char_500_noirc\Building\build_char_500_noirc","[DIR]","~"
".\chararts\char_500_noirc\Building\build_char_500_noirc\build_char_500_noirc.png","0x13B243F2","51233"
".\chararts\char_500_noirc\char_500_noirc_1.png","0x8BCDA88B","353972"
".\chararts\char_501_durin","[DIR]","~"
".\chararts\char_501_durin\BattleBack","[DIR]","~"
".\chararts\char_501_durin\BattleBack\char_501_durin","[DIR]","~"
".\chararts\char_501_durin\BattleBack\char_501_durin\char_501_durin.png","0x7FF17840","28146"
".\chararts\char_501_durin\BattleFront","[DIR]","~"
".\chararts\char_501_durin\BattleFront\char_501_durin","[DIR]","~"
".\chararts\char_501_durin\BattleFront\char_501_durin\char_501_durin.png","0x7538BF60","42605"
".\chararts\char_501_durin\Building","[DIR]","~"
".\chararts\char_501_durin\Building\build_char_501_durin","[DIR]","~"
".\chararts\char_501_durin\Building\build_char_501_durin\build_char_501_durin.png","0x7538BF60","42605"
".\chararts\char_501_durin\char_501_durin_1.png","0x0C632D4D","243095"
".\chararts\char_502_nblade","[DIR]","~"
".\chararts\char_502_nblade\BattleBack","[DIR]","~"
".\chararts\char_502_nblade\BattleBack\char_502_nblade","[DIR]","~"
".\chararts\char_502_nblade\BattleBack\char_502_nblade\char_502_nblade.png","0x953DF272","37119"
".\chararts\char_502_nblade\BattleFront","[DIR]","~"
".\chararts\char_502_nblade\BattleFront\char_502_nblade","[DIR]","~"
".\chararts\char_502_nblade\BattleFront\char_502_nblade\char_502_nblade.png","0x70318D1F","44964"
".\chararts\char_502_nblade\Building","[DIR]","~"
".\chararts\char_502_nblade\Building\build_char_502_nblade","[DIR]","~"
".\chararts\char_502_nblade\Building\build_char_502_nblade\build_char_502_nblade.png","0x70318D1F","44964"
".\chararts\char_502_nblade\char_502_nblade_1.png","0x508AC680","190380"
".\chararts\char_503_rang","[DIR]","~"
".\chararts\char_503_rang\BattleBack","[DIR]","~"
".\chararts\char_503_rang\BattleBack\char_503_rang","[DIR]","~"
".\chararts\char_503_rang\BattleBack\char_503_rang\char_503_rang.png","0xC7B26AC3","62366"
".\chararts\char_503_rang\BattleFront","[DIR]","~"
".\chararts\char_503_rang\BattleFront\char_503_rang","[DIR]","~"
".\chararts\char_503_rang\BattleFront\char_503_rang\char_503_rang.png","0xB1BA5183","65100"
".\chararts\char_503_rang\Building","[DIR]","~"
".\chararts\char_503_rang\Building\build_char_503_rang","[DIR]","~"
".\chararts\char_503_rang\Building\build_char_503_rang\build_char_503_rang.png","0xB1BA5183","65100"
".\chararts\char_503_rang\char_503_rang_1.png","0x3E3976BE","412380"
".\chararts\char_504_rguard","[DIR]","~"
".\chararts\char_504_rguard\BattleBack","[DIR]","~"
".\chararts\char_504_rguard\BattleBack\char_504_rguard","[DIR]","~"
".\chararts\char_504_rguard\BattleBack\char_504_rguard\char_504_rguard.png","0xDC5C42E2","45128"
".\chararts\char_504_rguard\BattleFront","[DIR]","~"
".\chararts\char_504_rguard\BattleFront\char_504_rguard","[DIR]","~"
".\chararts\char_504_rguard\BattleFront\char_504_rguard\char_504_rguard.png","0xA4DAA760","51235"
".\chararts\char_504_rguard\char_504_rguard_1.png","0x1B4F3DF3","237438"
".\chararts\char_505_rcast","[DIR]","~"
".\chararts\char_505_rcast\BattleBack","[DIR]","~"
".\chararts\char_505_rcast\BattleBack\char_505_rcast","[DIR]","~"
".\chararts\char_505_rcast\BattleBack\char_505_rcast\char_505_rcast.png","0x4EE48858","38674"
".\chararts\char_505_rcast\BattleFront","[DIR]","~"
".\chararts\char_505_rcast\BattleFront\char_505_rcast","[DIR]","~"
".\chararts\char_505_rcast\BattleFront\char_505_rcast\char_505_rcast.png","0x8138FE24","47099"
".\chararts\char_505_rcast\char_505_rcast_1.png","0x51776320","183869"
".\chararts\char_506_rmedic","[DIR]","~"
".\chararts\char_506_rmedic\BattleBack","[DIR]","~"
".\chararts\char_506_rmedic\BattleBack\char_506_rmedic","[DIR]","~"
".\chararts\char_506_rmedic\BattleBack\char_506_rmedic\char_506_rmedic.png","0x7E3CC559","39341"
".\chararts\char_506_rmedic\BattleFront","[DIR]","~"
".\chararts\char_506_rmedic\BattleFront\char_506_rmedic","[DIR]","~"
".\chararts\char_506_rmedic\BattleFront\char_506_rmedic\char_506_rmedic.png","0xF3480C5D","52178"
".\chararts\char_506_rmedic\char_506_rmedic_1.png","0x4666868F","193575"
".\chararts\char_507_rsnipe","[DIR]","~"
".\chararts\char_507_rsnipe\BattleBack","[DIR]","~"
".\chararts\char_507_rsnipe\BattleBack\char_507_rsnipe","[DIR]","~"
".\chararts\char_507_rsnipe\BattleBack\char_507_rsnipe\char_507_rsnipe.png","0x490E812E","52458"
".\chararts\char_507_rsnipe\BattleFront","[DIR]","~"
".\chararts\char_507_rsnipe\BattleFront\char_507_rsnipe","[DIR]","~"
".\chararts\char_507_rsnipe\BattleFront\char_507_rsnipe\char_507_rsnipe.png","0x699269C3","61307"
".\chararts\char_507_rsnipe\char_507_rsnipe_1.png","0xE921CAD9","241632"
".\chararts\char_508_aguard","[DIR]","~"
".\chararts\char_508_aguard\BattleBack","[DIR]","~"
".\chararts\char_508_aguard\BattleBack\char_508_aguard","[DIR]","~"
".\chararts\char_508_aguard\BattleBack\char_508_aguard\char_508_aguard.png","0xCF3ABC4D","53008"
".\chararts\char_508_aguard\BattleFront","[DIR]","~"
".\chararts\char_508_aguard\BattleFront\char_508_aguard","[DIR]","~"
".\chararts\char_508_aguard\BattleFront\char_508_aguard\char_508_aguard.png","0x2073CD76","58504"
".\chararts\char_508_aguard\char_508_aguard_1.png","0x45FF29AA","229538"
".\chararts\char_509_acast","[DIR]","~"
".\chararts\char_509_acast\BattleBack","[DIR]","~"
".\chararts\char_509_acast\BattleBack\char_509_acast","[DIR]","~"
".\chararts\char_509_acast\BattleBack\char_509_acast\char_509_acast.png","0x5AB4B554","52627"
".\chararts\char_509_acast\BattleFront","[DIR]","~"
".\chararts\char_509_acast\BattleFront\char_509_acast","[DIR]","~"
".\chararts\char_509_acast\BattleFront\char_509_acast\char_509_acast.png","0x7537E945","62421"
".\chararts\char_509_acast\char_509_acast_1.png","0xF6F8EBE1","223256"
".\chararts\char_510_amedic","[DIR]","~"
".\chararts\char_510_amedic\BattleBack","[DIR]","~"
".\chararts\char_510_amedic\BattleBack\char_510_amedic","[DIR]","~"
".\chararts\char_510_amedic\BattleBack\char_510_amedic\char_510_amedic.png","0xDF5D87C0","44610"
".\chararts\char_510_amedic\BattleFront","[DIR]","~"
".\chararts\char_510_amedic\BattleFront\char_510_amedic","[DIR]","~"
".\chararts\char_510_amedic\BattleFront\char_510_amedic\char_510_amedic.png","0x40B04DB2","62960"
".\chararts\char_510_amedic\char_510_amedic_1.png","0xD6AE0F37","273195"
".\chararts\char_511_asnipe","[DIR]","~"
".\chararts\char_511_asnipe\BattleBack","[DIR]","~"
".\chararts\char_511_asnipe\BattleBack\char_511_asnipe","[DIR]","~"
".\chararts\char_511_asnipe\BattleBack\char_511_asnipe\char_511_asnipe.png","0xC137EAC3","54264"
".\chararts\char_511_asnipe\BattleFront","[DIR]","~"
".\chararts\char_511_asnipe\BattleFront\char_511_asnipe","[DIR]","~"
".\chararts\char_511_asnipe\BattleFront\char_511_asnipe\char_511_asnipe.png","0x8B073772","60770"
".\chararts\char_511_asnipe\char_511_asnipe_1.png","0x4DC4463B","252169"
".\chararts\char_512_aprot","[DIR]","~"
".\chararts\char_512_aprot\BattleBack","[DIR]","~"
".\chararts\char_512_aprot\BattleBack\char_512_aprot","[DIR]","~"
".\chararts\char_512_aprot\BattleBack\char_512_aprot\char_512_aprot.png","0xCB543ACB","103440"
".\chararts\char_512_aprot\BattleFront","[DIR]","~"
".\chararts\char_512_aprot\BattleFront\char_512_aprot","[DIR]","~"
".\chararts\char_512_aprot\BattleFront\char_512_aprot\char_512_aprot.png","0x76B0BBE7","123606"
".\chararts\char_512_aprot\char_512_aprot_1.png","0xFEA61C6B","937561"
".\chararts\char_512_aprot\char_512_aprot_1b.png","0x955CA53D","274567"
".\chararts\char_513_apionr","[DIR]","~"
".\chararts\char_513_apionr\BattleBack","[DIR]","~"
".\chararts\char_513_apionr\BattleBack\char_513_apionr","[DIR]","~"
".\chararts\char_513_apionr\BattleBack\char_513_apionr\char_513_apionr.png","0x04155A0C","103438"
".\chararts\char_513_apionr\BattleFront","[DIR]","~"
".\chararts\char_513_apionr\BattleFront\char_513_apionr","[DIR]","~"
".\chararts\char_513_apionr\BattleFront\char_513_apionr\char_513_apionr.png","0xE31C54BC","129892"
".\chararts\char_513_apionr\char_513_apionr_1.png","0xFDCB07E1","312042"
".\chararts\char_513_apionr\char_513_apionr_2.png","0xFDCB07E1","312042"
".\chararts\char_514_rdfend","[DIR]","~"
".\chararts\char_514_rdfend\BattleBack","[DIR]","~"
".\chararts\char_514_rdfend\BattleBack\char_514_rdfend","[DIR]","~"
".\chararts\char_514_rdfend\BattleBack\char_514_rdfend\char_514_rdfend.png","0x0E1417AA","34839"
".\chararts\char_514_rdfend\BattleFront","[DIR]","~"
".\chararts\char_514_rdfend\BattleFront\char_514_rdfend","[DIR]","~"
".\chararts\char_514_rdfend\BattleFront\char_514_rdfend\char_514_rdfend.png","0x5612622A","44470"
".\chararts\char_514_rdfend\char_514_rdfend_1.png","0xD8ED6359","326541"
".\chararts\token_10002_kalts_mon3tr","[DIR]","~"
".\chararts\token_10002_kalts_mon3tr\token_10002_kalts_mon3tr.png","0x3560CEFD","307368"
".\chararts\trap_024_npcsld","[DIR]","~"
".\chararts\trap_024_npcsld\trap_024_npcsld_1.png","0x6106F158","216913"
".\chararts\trap_035_emperor","[DIR]","~"
".\chararts\trap_035_emperor\trap_035_emperor_1.png","0xD4D0584B","251232"
".\crisisv2longterm","[DIR]","~"
".\crisisv2longterm\[uc]crisis_v2_season_1_1","[DIR]","~"
".\crisisv2longterm\[uc]crisis_v2_season_1_1\crisis_v2_season_1_1_long_term_atlas#0.png","0x19AFA2AC","404645"
".\crisisv2longterm\[uc]crisis_v2_season_2_1","[DIR]","~"
".\crisisv2longterm\[uc]crisis_v2_season_2_1\crisis_v2_season_2_1_long_term_atlas#0.png","0xFEBD9990","387861"
".\crisisv2longterm\[uc]crisis_v2_season_3_1","[DIR]","~"
".\crisisv2longterm\[uc]crisis_v2_season_3_1\crisis_v2_season_3_1_long_term_atlas#0.png","0x03D1965D","326412"
".\npcpack","[DIR]","~"
".\npcpack\npc_001_doctor","[DIR]","~"
".\npcpack\npc_001_doctor\npc_001_doctor.png","0x96DBB347","194606"
".\npcpack\npc_003_kalts","[DIR]","~"
".\npcpack\npc_003_kalts\npc_003_kalts.png","0x6DB7471C","242279"
".\npcpack\npc_010_chen","[DIR]","~"
".\npcpack\npc_010_chen\npc_010_chen.png","0xF841D912","268998"
".\npcpack\npc_113_cqbw","[DIR]","~"
".\npcpack\npc_113_cqbw\npc_113_cqbw.png","0x16F596F9","285972"
".\npcpack\npc_2005_wywu","[DIR]","~"
".\npcpack\npc_2005_wywu\npc_2005_wywu.png","0x05AFE559","336044"
".\npcpack\npc_2006_fmzuki","[DIR]","~"
".\npcpack\npc_2006_fmzuki\npc_2006_fmzuki.png","0x659044F3","256423"
".\prefabs","[DIR]","~"
".\prefabs\gacha","[DIR]","~"
".\prefabs\gacha\gacha_phase_0","[DIR]","~"
